"dataset_id","dataset_name","dataset_category","field_id","field_name","description","field_type","region","universe","delay","coverage","user_permission","permission_level","last_seen","notes"
"pv115","Trading Data","Price Volume","pv115_all_sv","pv115_all_sv","Short_Volume","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=volume"
"pv115","Trading Data","Price Volume","pv115_all_tv","pv115_all_tv","Total_Volume","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=volume"
"pv115","Trading Data","Price Volume","pv115_cc","pv115_cc","Indicator (integer) of whether a Nasdaq Closing Cross (closing auction) occurred for the symbol on that day; treat any positive value as occurred and zero or missing as no event","MATRIX","USA","TOP3000","1","0.8973","","","2026-07-16T15:20:39","possible_direction=volume"
"pv115","Trading Data","Price Volume","pv115_cc_qdsn","pv115_cc_qdsn","Closing Cross price, the Nasdaq Official Closing Price set by the closing auction in USD","MATRIX","USA","TOP3000","1","0.8973","","","2026-07-16T15:20:39","possible_direction=volume"
"pv115","Trading Data","Price Volume","pv115_co_qdsn","pv115_co_qdsn","Opening Cross price, the Nasdaq Official Opening Price set by the opening auction in USD","MATRIX","USA","TOP3000","1","0.8973","","","2026-07-16T15:20:39","possible_direction=volume"
"pv115","Trading Data","Price Volume","pv115_nasdaq_sv","pv115_nasdaq_sv","Short_Volume","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=volume"
"pv115","Trading Data","Price Volume","pv115_nasdaq_tv","pv115_nasdaq_tv","Total_Volume","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=volume"
"pv115","Trading Data","Price Volume","pv115_oc","pv115_oc","Indicator (integer) of whether a Nasdaq Opening Cross (opening auction) occurred for the symbol on that day; treat any positive value as occurred and zero or missing as no event","MATRIX","USA","TOP3000","1","0.8973","","","2026-07-16T15:20:39","possible_direction=volume"
"pv115","Trading Data","Price Volume","pv115_scc_qdsn","pv115_scc_qdsn","Closing Cross matched shares executed during the closing auction","MATRIX","USA","TOP3000","1","0.8973","","","2026-07-16T15:20:39","possible_direction=volume"
"pv115","Trading Data","Price Volume","pv115_sco_qdsn","pv115_sco_qdsn","Opening Cross matched shares executed during the opening auction","MATRIX","USA","TOP3000","1","0.8973","","","2026-07-16T15:20:39","possible_direction=volume"
"pv115","Trading Data","Price Volume","pv115_vcc_qdsn","pv115_vcc_qdsn","Closing Cross matched notional value in USD, approximately closing price multiplied by closing matched shares","MATRIX","USA","TOP3000","1","0.8973","","","2026-07-16T15:20:39","possible_direction=volume"
"pv115","Trading Data","Price Volume","pv115_vco_qdsn","pv115_vco_qdsn","Opening Cross matched notional value in USD, approximately opening price multiplied by opening matched shares","MATRIX","USA","TOP3000","1","0.8973","","","2026-07-16T15:20:39","possible_direction=volume"
