dataset_id,dataset_name,dataset_category,field_id,field_name,description,field_type,region,universe,delay,coverage,user_permission,permission_level,last_seen,notes,keywords
risk59,Securities Lending and Short Market Dynamics Dataset,Risk,rsk59_bid_rate,rsk59_bid_rate,"Market composite lending fee earned by long holders for existing shares on loan, annualized percent",VECTOR,USA,TOP3000,1,0.9303,,,2026-07-16T15:20:39,possible_direction=unknown,annualized by composite dataset dynamics earned existing fee holders lending loan long market percent possible_direction risk risk59 rsk59_bid_rate securities shares short unknown
risk59,Securities Lending and Short Market Dynamics Dataset,Risk,rsk59_crowded_score,rsk59_crowded_score,"Proprietary score of short-side crowdedness based on short interest, float, and liquidity factors",VECTOR,USA,TOP3000,1,0.9303,,,2026-07-16T15:20:39,possible_direction=volume,based crowdedness dataset dynamics factors float interest lending liquidity market possible_direction proprietary risk risk59 rsk59_crowded_score score securities short side volume
risk59,Securities Lending and Short Market Dynamics Dataset,Risk,rsk59_daystocover10day,rsk59_daystocover10day,Estimated days to cover calculated as real-time short interest divided by 10-day average daily trading volume,VECTOR,USA,TOP3000,1,0.9303,,,2026-07-16T15:20:39,possible_direction=analyst,10 analyst as average by calculated cover daily dataset day days divided dynamics estimated interest lending market possible_direction real risk risk59 rsk59_daystocover10day securities short time trading volume
risk59,Securities Lending and Short Market Dynamics Dataset,Risk,rsk59_daystocover30day,rsk59_daystocover30day,Estimated days to cover calculated as real-time short interest divided by 30-day average daily trading volume,VECTOR,USA,TOP3000,1,0.9303,,,2026-07-16T15:20:39,possible_direction=analyst,30 analyst as average by calculated cover daily dataset day days divided dynamics estimated interest lending market possible_direction real risk risk59 rsk59_daystocover30day securities short time trading volume
risk59,Securities Lending and Short Market Dynamics Dataset,Risk,rsk59_daystocover90day,rsk59_daystocover90day,Estimated days to cover calculated as real-time short interest divided by 90-day average daily trading volume,VECTOR,USA,TOP3000,1,0.9303,,,2026-07-16T15:20:39,possible_direction=analyst,90 analyst as average by calculated cover daily dataset day days divided dynamics estimated interest lending market possible_direction real risk risk59 rsk59_daystocover90day securities short time trading volume
risk59,Securities Lending and Short Market Dynamics Dataset,Risk,rsk59_dtcdailychg,rsk59_dtcdailychg,Day-over-day percentage change in the number of days to cover all short positions,VECTOR,USA,TOP3000,1,0.9303,,,2026-07-16T15:20:39,possible_direction=unknown,all change cover dataset day days dynamics lending market number over percentage positions possible_direction risk risk59 rsk59_dtcdailychg securities short unknown
risk59,Securities Lending and Short Market Dynamics Dataset,Risk,rsk59_dtcweeklychg,rsk59_dtcweeklychg,Week-over-week percentage change in the number of days to cover all short positions,VECTOR,USA,TOP3000,1,0.9303,,,2026-07-16T15:20:39,possible_direction=unknown,all change cover dataset days dynamics lending market number over percentage positions possible_direction risk risk59 rsk59_dtcweeklychg securities short unknown week
risk59,Securities Lending and Short Market Dynamics Dataset,Risk,rsk59_indicativeavailability,rsk59_indicativeavailability,S3 projected available lendable quantity of the security,VECTOR,USA,TOP3000,1,0.9303,,,2026-07-16T15:20:39,possible_direction=unknown,available dataset dynamics lendable lending market possible_direction projected quantity risk risk59 rsk59_indicativeavailability s3 securities security short unknown
risk59,Securities Lending and Short Market Dynamics Dataset,Risk,rsk59_last_rate,rsk59_last_rate,"Market composite lending fee for incremental shares loaned on that date (spot rate), percent",VECTOR,USA,TOP3000,1,0.9303,,,2026-07-16T15:20:39,possible_direction=unknown,composite dataset date dynamics fee incremental lending loaned market percent possible_direction rate risk risk59 rsk59_last_rate securities shares short spot that unknown
risk59,Securities Lending and Short Market Dynamics Dataset,Risk,rsk59_offer_rate,rsk59_offer_rate,"Market composite financing fee paid by shorts for existing positions, annualized percent",VECTOR,USA,TOP3000,1,0.9303,,,2026-07-16T15:20:39,possible_direction=unknown,annualized by composite dataset dynamics existing fee financing lending market paid percent positions possible_direction risk risk59 rsk59_offer_rate securities short shorts unknown
risk59,Securities Lending and Short Market Dynamics Dataset,Risk,rsk59_s3utilization,rsk59_s3utilization,Ratio of real-time short interest to total lendable quantity (utilization of borrow supply),VECTOR,USA,TOP3000,1,0.9303,,,2026-07-16T15:20:39,possible_direction=unknown,borrow dataset dynamics interest lendable lending market possible_direction quantity ratio real risk risk59 rsk59_s3utilization securities short supply time total unknown utilization
risk59,Securities Lending and Short Market Dynamics Dataset,Risk,rsk59_short_interest,rsk59_short_interest,Real-time short interest expressed as number of shares,VECTOR,USA,TOP3000,1,0.9303,,,2026-07-16T15:20:39,possible_direction=unknown,as dataset dynamics expressed interest lending market number possible_direction real risk risk59 rsk59_short_interest securities shares short time unknown
risk59,Securities Lending and Short Market Dynamics Dataset,Risk,rsk59_short_momentum,rsk59_short_momentum,Momentum indicator measuring daily shorting and covering activity relative to market float,VECTOR,USA,TOP3000,1,0.9303,,,2026-07-16T15:20:39,possible_direction=unknown,activity covering daily dataset dynamics float indicator lending market measuring momentum possible_direction relative risk risk59 rsk59_short_momentum securities short shorting unknown
risk59,Securities Lending and Short Market Dynamics Dataset,Risk,rsk59_shortinterestnotional,rsk59_shortinterestnotional,"Real-time short interest multiplied by security price, in USD",VECTOR,USA,TOP3000,1,0.9303,,,2026-07-16T15:20:39,possible_direction=unknown,by dataset dynamics interest lending market multiplied possible_direction price real risk risk59 rsk59_shortinterestnotional securities security short time unknown usd
risk59,Securities Lending and Short Market Dynamics Dataset,Risk,rsk59_shortinterestpct,rsk59_shortinterestpct,"Real-time short interest as a percent of equity float, stored as a decimal; multiply by 100 for percent",VECTOR,USA,TOP3000,1,0.9303,,,2026-07-16T15:20:39,possible_direction=unknown,100 as by dataset decimal dynamics equity float interest lending market multiply percent possible_direction real risk risk59 rsk59_shortinterestpct securities short stored time unknown
