"dataset_id","dataset_name","dataset_category","field_id","field_name","description","field_type","region","universe","delay","coverage","user_permission","permission_level","last_seen","notes"
"fundamental65","Factor Ratios and its Rank Model","Model","fnd65_allcap_sedol_60dsigma","fnd65_allcap_sedol_60dsigma","Sigma is defined as the standard deviation of monthly price returns.","MATRIX","USA","TOP3000","1","0.8249","","","2026-07-16T15:20:39","possible_direction=unknown"
"fundamental65","Factor Ratios and its Rank Model","Model","fnd65_allcap_sedol_6351_rp","fnd65_allcap_sedol_6351_rp","It is defined as the moving average of a stock's prices in the last 15 weeks divided by the moving average of its prices in the last 36 weeks.","MATRIX","USA","TOP3000","1","0.7935","","","2026-07-16T15:20:39","possible_direction=unknown"
"fundamental65","Factor Ratios and its Rank Model","Model","fnd65_allcap_sedol_actrtn12m","fnd65_allcap_sedol_actrtn12m","It is defined as the percent change in price for a stock from month t-13 to month t-1.","MATRIX","USA","TOP3000","1","0.7799","","","2026-07-16T15:20:39","possible_direction=unknown"
"fundamental65","Factor Ratios and its Rank Model","Model","fnd65_allcap_sedol_actrtn18m","fnd65_allcap_sedol_actrtn18m","It is defined as the percent change in price for a stock from month t-19 to month t-1.","MATRIX","USA","TOP3000","1","0.7668","","","2026-07-16T15:20:39","possible_direction=unknown"
"fundamental65","Factor Ratios and its Rank Model","Model","fnd65_allcap_sedol_actrtn1m","fnd65_allcap_sedol_actrtn1m","It is defined as the percent change in price for a stock from month t-1 to month t.","MATRIX","USA","TOP3000","1","0.8256","","","2026-07-16T15:20:39","possible_direction=unknown"
"fundamental65","Factor Ratios and its Rank Model","Model","fnd65_allcap_sedol_actrtn24m","fnd65_allcap_sedol_actrtn24m","It is defined as the percent change in price for a stock from month t-25 to month t-1.","MATRIX","USA","TOP3000","1","0.7473","","","2026-07-16T15:20:39","possible_direction=unknown"
"fundamental65","Factor Ratios and its Rank Model","Model","fnd65_allcap_sedol_actrtn2m","fnd65_allcap_sedol_actrtn2m","It is defined as the percent change in price for a stock from month t-2 to month t.","MATRIX","USA","TOP3000","1","0.8252","","","2026-07-16T15:20:39","possible_direction=unknown"
"fundamental65","Factor Ratios and its Rank Model","Model","fnd65_allcap_sedol_actrtn36m","fnd65_allcap_sedol_actrtn36m","It is defined as the percent change in price for a stock from month t-37 to month t-1.","MATRIX","USA","TOP3000","1","0.7089","","","2026-07-16T15:20:39","possible_direction=unknown"
"fundamental65","Factor Ratios and its Rank Model","Model","fnd65_allcap_sedol_actrtn3m","fnd65_allcap_sedol_actrtn3m","It is defined as the percent change in price for a stock from month t-3 to month t.","MATRIX","USA","TOP3000","1","0.8246","","","2026-07-16T15:20:39","possible_direction=unknown"
"fundamental65","Factor Ratios and its Rank Model","Model","fnd65_allcap_sedol_actrtn60m","fnd65_allcap_sedol_actrtn60m","It is defined as the percent change in price for a stock from month t-61 to month t-1.","MATRIX","USA","TOP3000","1","0.6529","","","2026-07-16T15:20:39","possible_direction=unknown"
"fundamental65","Factor Ratios and its Rank Model","Model","fnd65_allcap_sedol_actrtn60m12lag","fnd65_allcap_sedol_actrtn60m12lag","It is defined as the percent change in price for a stock from month t-72 to month t-12.","MATRIX","USA","TOP3000","1","0.6266","","","2026-07-16T15:20:39","possible_direction=unknown"
