"dataset_id","dataset_name","dataset_category","field_id","field_name","description","field_type","region","universe","delay","coverage","user_permission","permission_level","last_seen","notes"
"fundamental13","Comprehensive Fundamentals Dataset","Fundamental","fnd13_acoa","fnd13_acoa","Other Current Assets","MATRIX","USA","TOP3000","1","0.4484","","","2026-07-16T15:20:39","possible_direction=fundamental"
"fundamental13","Comprehensive Fundamentals Dataset","Fundamental","fnd13_adbs","fnd13_adbs","Normalized EBITDA","MATRIX","USA","TOP3000","1","0.8648","","","2026-07-16T15:20:39","possible_direction=fundamental"
"fundamental13","Comprehensive Fundamentals Dataset","Fundamental","fnd13_adep","fnd13_adep","Accumulated Depreciation, Total","MATRIX","USA","TOP3000","1","0.4669","","","2026-07-16T15:20:39","possible_direction=fundamental"
"fundamental13","Comprehensive Fundamentals Dataset","Fundamental","fnd13_agse","fnd13_agse","Selling/General/Administrative Expense","MATRIX","USA","TOP3000","1","0.8318","","","2026-07-16T15:20:39","possible_direction=fundamental"
"fundamental13","Comprehensive Fundamentals Dataset","Fundamental","fnd13_aing","fnd13_aing","Intangibles - Gross","MATRIX","USA","TOP3000","1","0.3217","","","2026-07-16T15:20:39","possible_direction=fundamental"
"fundamental13","Comprehensive Fundamentals Dataset","Fundamental","fnd13_aptc","fnd13_aptc","Property/Plant/Equipment, Total - Gross","MATRIX","USA","TOP3000","1","0.4845","","","2026-07-16T15:20:39","possible_direction=fundamental"
"fundamental13","Comprehensive Fundamentals Dataset","Fundamental","fnd13_asti","fnd13_asti","Short-Term Investments","MATRIX","USA","TOP3000","1","0.355","","","2026-07-16T15:20:39","possible_direction=fundamental"
"fundamental13","Comprehensive Fundamentals Dataset","Fundamental","fnd13_caic","fnd13_caic","Income Available to Common Excluding Extraordinary Items","MATRIX","USA","TOP3000","1","0.973","","","2026-07-16T15:20:39","possible_direction=fundamental"
"fundamental13","Comprehensive Fundamentals Dataset","Fundamental","fnd13_cinx","fnd13_cinx","Income Available to Common Excluding Extraordinary Items","MATRIX","USA","TOP3000","1","0.9733","","","2026-07-16T15:20:39","possible_direction=fundamental"
"fundamental13","Comprehensive Fundamentals Dataset","Fundamental","fnd13_cmin","fnd13_cmin","Minority Interest","MATRIX","USA","TOP3000","1","0.3125","","","2026-07-16T15:20:39","possible_direction=fundamental"
"fundamental13","Comprehensive Fundamentals Dataset","Fundamental","fnd13_cstq","fnd13_cstq","Treasury Stock - Common","MATRIX","USA","TOP3000","1","0.4531","","","2026-07-16T15:20:39","possible_direction=fundamental"
"fundamental13","Comprehensive Fundamentals Dataset","Fundamental","fnd13_dlcl","fnd13_dlcl","Current Portion of Long-Term Debt/Capital Leases","MATRIX","USA","TOP3000","1","0.5183","","","2026-07-16T15:20:39","possible_direction=fundamental"
"fundamental13","Comprehensive Fundamentals Dataset","Fundamental","fnd13_dlts","fnd13_dlts","Total Debt","MATRIX","USA","TOP3000","1","0.8379","","","2026-07-16T15:20:39","possible_direction=fundamental"
"fundamental13","Comprehensive Fundamentals Dataset","Fundamental","fnd13_dtll","fnd13_dtll","Long-Term Debt","MATRIX","USA","TOP3000","1","0.7908","","","2026-07-16T15:20:39","possible_direction=fundamental"
"fundamental13","Comprehensive Fundamentals Dataset","Fundamental","fnd13_dtns","fnd13_dtns","Net Debt","MATRIX","USA","TOP3000","1","0.8723","","","2026-07-16T15:20:39","possible_direction=fundamental"
"fundamental13","Comprehensive Fundamentals Dataset","Fundamental","fnd13_dtsl","fnd13_dtsl","Notes Payable/Short-Term Debt","MATRIX","USA","TOP3000","1","0.8449","","","2026-07-16T15:20:39","possible_direction=fundamental"
"fundamental13","Comprehensive Fundamentals Dataset","Fundamental","fnd13_eaca","fnd13_eaca","Cash & Equivalents","MATRIX","USA","TOP3000","1","0.8486","","","2026-07-16T15:20:39","possible_direction=fundamental"
