dataset_id,dataset_name,dataset_category,field_id,field_name,description,field_type,region,universe,delay,coverage,user_permission,permission_level,last_seen,notes,keywords
model17,Research Analyst Estimate Factors,Model,earnings_actual_minus_expected_scaled_price,earnings_actual_minus_expected_scaled_price,"Difference between actual and expected earnings, divided by week-end stock price.",MATRIX,USA,TOP3000,1,0.4201,,,2026-07-16T15:20:39,possible_direction=fundamental,actual analyst between by difference divided earnings earnings_actual_minus_expected_scaled_price end estimate expected factors fundamental model model17 possible_direction price research stock week
model17,Research Analyst Estimate Factors,Model,earnings_deviation_mean_vs_actual_scaled_price,earnings_deviation_mean_vs_actual_scaled_price,"Difference between consensus next year earnings estimate and last four quarters actual earnings, scaled by stock price.",MATRIX,USA,TOP3000,1,0.4167,,,2026-07-16T15:20:39,possible_direction=analyst,actual analyst between by consensus difference earnings earnings_deviation_mean_vs_actual_scaled_price estimate factors four last model model17 next possible_direction price quarters research scaled stock year
model17,Research Analyst Estimate Factors,Model,mdl17_dynamicfocusrank,mdl17_dynamicfocusrank,"Rank measure based on fundamental and technical metrics, focused on the very short-term (1-2 week) trading horizon, reflecting buy/sell signal strength",MATRIX,USA,TOP3000,1,0.4387,,,2026-07-16T15:20:39,possible_direction=fundamental,analyst based buy estimate factors focused fundamental horizon mdl17_dynamicfocusrank measure metrics model model17 possible_direction rank reflecting research sell short signal strength technical term trading very week
model17,Research Analyst Estimate Factors,Model,mdl17_est_z_buyrec_pct,mdl17_est_z_buyrec_pct,% of analysts giving a buy recommendation,MATRIX,USA,TOP3000,1,0.4367,,,2026-07-16T15:20:39,possible_direction=analyst,analyst analysts buy estimate factors giving mdl17_est_z_buyrec_pct model model17 possible_direction recommendation research
model17,Research Analyst Estimate Factors,Model,mdl17_est_z_coverage,mdl17_est_z_coverage,No. of analysts covering the stock,MATRIX,USA,TOP3000,1,0.448,,,2026-07-16T15:20:39,possible_direction=analyst,analyst analysts covering estimate factors mdl17_est_z_coverage model model17 no possible_direction research stock
model17,Research Analyst Estimate Factors,Model,mdl17_est_z_downtarget_pct,mdl17_est_z_downtarget_pct,% of analysts revising their price target downwards,MATRIX,USA,TOP3000,1,0.4414,,,2026-07-16T15:20:39,possible_direction=analyst,analyst analysts downwards estimate factors mdl17_est_z_downtarget_pct model model17 possible_direction price research revising target their
model17,Research Analyst Estimate Factors,Model,mdl17_est_z_dtstsespe,mdl17_est_z_dtstsespe,Standard deviation of FY1 earnings estimate,MATRIX,USA,TOP3000,1,0.4477,,,2026-07-16T15:20:39,possible_direction=analyst,analyst deviation earnings estimate factors fy1 mdl17_est_z_dtstsespe model model17 possible_direction research standard
model17,Research Analyst Estimate Factors,Model,mdl17_est_z_earningsrevision,mdl17_est_z_earningsrevision,Change in mean earnings estimate divided by weekend price,MATRIX,USA,TOP3000,1,0.4496,,,2026-07-16T15:20:39,possible_direction=analyst,analyst by change divided earnings estimate factors mdl17_est_z_earningsrevision mean model model17 possible_direction price research weekend
model17,Research Analyst Estimate Factors,Model,mdl17_est_z_earningssurprise,mdl17_est_z_earningssurprise,Current quarter earnings surprise,MATRIX,USA,TOP3000,1,0.4494,,,2026-07-16T15:20:39,possible_direction=fundamental,analyst current earnings estimate factors fundamental mdl17_est_z_earningssurprise model model17 possible_direction quarter research surprise
model17,Research Analyst Estimate Factors,Model,mdl17_est_z_earningstorpedo,mdl17_est_z_earningstorpedo,Difference between FY1 earnings estimate and last 4 quarters' earnings.,MATRIX,USA,TOP3000,1,0.4464,,,2026-07-16T15:20:39,possible_direction=analyst,analyst between difference earnings estimate factors fy1 last mdl17_est_z_earningstorpedo model model17 possible_direction quarters research
model17,Research Analyst Estimate Factors,Model,mdl17_est_z_epsgrowthest,mdl17_est_z_epsgrowthest,Median analyst expected growth in operating earnings over next full business cycle,MATRIX,USA,TOP3000,1,0.4173,,,2026-07-16T15:20:39,possible_direction=analyst,analyst business cycle earnings estimate expected factors full growth mdl17_est_z_epsgrowthest median model model17 next operating over possible_direction research
model17,Research Analyst Estimate Factors,Model,mdl17_est_z_netearningsrevision,mdl17_est_z_netearningsrevision,The difference between the number of analysts raising and lowering FY1 earnings estimates as a percentage of analyst coverage,MATRIX,USA,TOP3000,1,0.4472,,,2026-07-16T15:20:39,possible_direction=analyst,analyst analysts as between coverage difference earnings estimate estimates factors fy1 lowering mdl17_est_z_netearningsrevision model model17 number percentage possible_direction raising research
model17,Research Analyst Estimate Factors,Model,mdl17_est_z_netrec_pct,mdl17_est_z_netrec_pct,Buy - Sell recommendations as % of total recommendations,MATRIX,USA,TOP3000,1,0.4367,,,2026-07-16T15:20:39,possible_direction=unknown,analyst as buy estimate factors mdl17_est_z_netrec_pct model model17 possible_direction recommendations research sell total unknown
model17,Research Analyst Estimate Factors,Model,mdl17_est_z_nettarget_pct,mdl17_est_z_nettarget_pct,Analyst price target increases minus decreases over the past 4 weeks as a percentage of the total number of price targets,MATRIX,USA,TOP3000,1,0.4414,,,2026-07-16T15:20:39,possible_direction=analyst,analyst as decreases estimate factors increases mdl17_est_z_nettarget_pct minus model model17 number over past percentage possible_direction price research target targets total weeks
model17,Research Analyst Estimate Factors,Model,mdl17_est_z_sellrec_pct,mdl17_est_z_sellrec_pct,Sell recommendations as a % of total recommendations,MATRIX,USA,TOP3000,1,0.4413,,,2026-07-16T15:20:39,possible_direction=unknown,analyst as estimate factors mdl17_est_z_sellrec_pct model model17 possible_direction recommendations research sell total unknown
model17,Research Analyst Estimate Factors,Model,mdl17_est_z_uptarget_pct,mdl17_est_z_uptarget_pct,% of analysts revising their price target upwards,MATRIX,USA,TOP3000,1,0.4414,,,2026-07-16T15:20:39,possible_direction=analyst,analyst analysts estimate factors mdl17_est_z_uptarget_pct model model17 possible_direction price research revising target their upwards
model17,Research Analyst Estimate Factors,Model,mdl17_fnd_focusrank,mdl17_fnd_focusrank,"Rank measure based on fundamental and technical metrics, emphasizing longer-term (1-2 year) value/fundamental investing prospects",MATRIX,USA,TOP3000,1,0.4387,,,2026-07-16T15:20:39,possible_direction=fundamental,analyst based emphasizing estimate factors fundamental investing longer mdl17_fnd_focusrank measure metrics model model17 possible_direction prospects rank research technical term value year
model17,Research Analyst Estimate Factors,Model,mdl17_score,mdl17_score,"A composite sentiment score summarizing analyst estimates, revisions, recommendations, and dispersion, used as a buy/sell/neutral indicator",MATRIX,USA,TOP3000,1,0.5408,,,2026-07-16T15:20:39,possible_direction=analyst,analyst as buy composite dispersion estimate estimates factors indicator mdl17_score model model17 neutral possible_direction recommendations research revisions score sell sentiment summarizing used
model17,Research Analyst Estimate Factors,Model,mdl17_score_buyrec_pct,mdl17_score_buyrec_pct,"Percentage of analyst recommendations that are ""buy,"" divided by the total number of recommendations for the stock",MATRIX,USA,TOP3000,1,0.4024,,,2026-07-16T15:20:39,possible_direction=analyst,analyst are buy by divided estimate factors mdl17_score_buyrec_pct model model17 number percentage possible_direction recommendations research stock that total
model17,Research Analyst Estimate Factors,Model,mdl17_score_coverage,mdl17_score_coverage,Total number of analysts currently covering the stock with either recommendations or earnings estimates,MATRIX,USA,TOP3000,1,0.4196,,,2026-07-16T15:20:39,possible_direction=analyst,analyst analysts covering currently earnings either estimate estimates factors mdl17_score_coverage model model17 number possible_direction recommendations research stock total
model17,Research Analyst Estimate Factors,Model,mdl17_score_downtarget_pct,mdl17_score_downtarget_pct,Percentage of analysts who have revised their price target downwards out of the total covering analysts during the recent period,MATRIX,USA,TOP3000,1,0.4177,,,2026-07-16T15:20:39,possible_direction=analyst,analyst analysts covering downwards during estimate factors have mdl17_score_downtarget_pct model model17 out percentage period possible_direction price recent research revised target their total who
model17,Research Analyst Estimate Factors,Model,mdl17_score_dtstsespe,mdl17_score_dtstsespe,"Standard deviation of analyst estimates of next fiscal year earnings, measuring dispersion or disagreement among analysts",MATRIX,USA,TOP3000,1,0.4176,,,2026-07-16T15:20:39,possible_direction=analyst,among analyst analysts deviation disagreement dispersion earnings estimate estimates factors fiscal mdl17_score_dtstsespe measuring model model17 next possible_direction research standard year
