dataset_id,dataset_name,dataset_category,field_id,field_name,description,field_type,region,universe,delay,coverage,user_permission,permission_level,last_seen,notes,keywords
other567,Employee Review Data,Other,avg_business_outlook_score,avg_business_outlook_score,Company month average business outlook rating on a 1 to 5 scale higher is more positive,VECTOR,USA,TOP3000,1,0.6203,,,2026-07-16T15:20:39,possible_direction=unknown,average avg_business_outlook_score business company data employee higher is month more other other567 outlook positive possible_direction rating review scale unknown
other567,Employee Review Data,Other,avg_career_growth_score,avg_career_growth_score,Company-month average employee rating of career opportunities on a 1–5 scale,VECTOR,USA,TOP3000,1,0.6218,,,2026-07-16T15:20:39,possible_direction=unknown,average avg_career_growth_score career company data employee month opportunities other other567 possible_direction rating review scale unknown
other567,Employee Review Data,Other,avg_ceo_approval_score,avg_ceo_approval_score,"Average CEO approval rating from reviews (scale mapped, e.g., 1–5)",VECTOR,USA,TOP3000,1,0.6018,,,2026-07-16T15:20:39,possible_direction=unknown,approval average avg_ceo_approval_score ceo data employee from mapped other other567 possible_direction rating review reviews scale unknown
other567,Employee Review Data,Other,avg_culture_values_score,avg_culture_values_score,Company-level average review rating for culture and values (1–5),VECTOR,USA,TOP3000,1,0.6218,,,2026-07-16T15:20:39,possible_direction=unknown,average avg_culture_values_score company culture data employee level other other567 possible_direction rating review unknown values
other567,Employee Review Data,Other,avg_diversity_inclusion_score,avg_diversity_inclusion_score,Company-month average rating of diversity and inclusion on a 1–5 scale,VECTOR,USA,TOP3000,1,0.6776,,,2026-07-16T15:20:39,possible_direction=unknown,average avg_diversity_inclusion_score company data diversity employee inclusion month other other567 possible_direction rating review scale unknown
other567,Employee Review Data,Other,avg_overall_company_score,avg_overall_company_score,Rolling average overall company rating from employee reviews at the company-month level (scale roughly 1–5),VECTOR,USA,TOP3000,1,0.6229,,,2026-07-16T15:20:39,possible_direction=unknown,at average avg_overall_company_score company data employee from level month other other567 overall possible_direction rating review reviews rolling roughly scale unknown
other567,Employee Review Data,Other,avg_pay_and_benefits_score,avg_pay_and_benefits_score,Company-level average review rating of compensation and benefits (1–5),VECTOR,USA,TOP3000,1,0.6218,,,2026-07-16T15:20:39,possible_direction=unknown,average avg_pay_and_benefits_score benefits company compensation data employee level other other567 possible_direction rating review unknown
other567,Employee Review Data,Other,avg_recommend_to_peer_score,avg_recommend_to_peer_score,"Average score indicating whether reviewers would recommend the company to a friend for the period (typically 1–5, company-month level)",VECTOR,USA,TOP3000,1,0.6214,,,2026-07-16T15:20:39,possible_direction=unknown,average avg_recommend_to_peer_score company data employee friend indicating level month other other567 period possible_direction recommend review reviewers score typically unknown whether would
other567,Employee Review Data,Other,avg_senior_management_score,avg_senior_management_score,Company-level average review rating of senior leadership (1–5),VECTOR,USA,TOP3000,1,0.6214,,,2026-07-16T15:20:39,possible_direction=unknown,average avg_senior_management_score company data employee leadership level other other567 possible_direction rating review senior unknown
other567,Employee Review Data,Other,avg_work_life_balance_score,avg_work_life_balance_score,Company-level average review rating of work-life balance (1–5),VECTOR,USA,TOP3000,1,0.6219,,,2026-07-16T15:20:39,possible_direction=fundamental,average avg_work_life_balance_score balance company data employee fundamental level life other other567 possible_direction rating review work
other567,Employee Review Data,Other,benefits_perks_sentiment,benefits_perks_sentiment,Text-derived score reflecting sentiment about company perks and benefits,VECTOR,USA,TOP3000,1,0.6246,,,2026-07-16T15:20:39,possible_direction=sentiment,about benefits benefits_perks_sentiment company data derived employee other other567 perks possible_direction reflecting review score sentiment text
other567,Employee Review Data,Other,career_advancement_sentiment_score,career_advancement_sentiment_score,Text-derived score for career advancement opportunities,VECTOR,USA,TOP3000,1,0.6246,,,2026-07-16T15:20:39,possible_direction=sentiment,advancement career career_advancement_sentiment_score data derived employee opportunities other other567 possible_direction review score sentiment text
other567,Employee Review Data,Other,career_growth_rating,career_growth_rating,Reviewer’s rating of career opportunities (1 to 5),VECTOR,USA,TOP3000,1,0.6128,,,2026-07-16T15:20:39,possible_direction=unknown,career career_growth_rating data employee opportunities other other567 possible_direction rating review reviewer unknown
other567,Employee Review Data,Other,company_size_sentiment_score,company_size_sentiment_score,Topic score related to company size or employee count derived from review text (scale varies),VECTOR,USA,TOP3000,1,0.6246,,,2026-07-16T15:20:39,possible_direction=sentiment,company company_size_sentiment_score count data derived employee from other other567 possible_direction related review scale score sentiment size text topic varies
other567,Employee Review Data,Other,compensation_sentiment_score,compensation_sentiment_score,Numeric score reflecting perceived compensation competitiveness,VECTOR,USA,TOP3000,1,0.6246,,,2026-07-16T15:20:39,possible_direction=sentiment,compensation compensation_sentiment_score competitiveness data employee numeric other other567 perceived possible_direction reflecting review score sentiment
other567,Employee Review Data,Other,coworkers_sentiment_score,coworkers_sentiment_score,Text-derived sentiment score about coworkers/peer environment,VECTOR,USA,TOP3000,1,0.6246,,,2026-07-16T15:20:39,possible_direction=sentiment,about coworkers coworkers_sentiment_score data derived employee environment other other567 peer possible_direction review score sentiment text
other567,Employee Review Data,Other,culture_values_rating,culture_values_rating,Rating of company culture and values (typically 1–5 at review level),VECTOR,USA,TOP3000,1,0.6125,,,2026-07-16T15:20:39,possible_direction=unknown,at company culture culture_values_rating data employee level other other567 possible_direction rating review typically unknown values
other567,Employee Review Data,Other,diversity_inclusion_rating,diversity_inclusion_rating,Reviewer’s rating of diversity and inclusion (1 to 5),VECTOR,USA,TOP3000,1,0.6746,,,2026-07-16T15:20:39,possible_direction=unknown,data diversity diversity_inclusion_rating employee inclusion other other567 possible_direction rating review reviewer unknown
other567,Employee Review Data,Other,diversity_inclusion_sentiment_score,diversity_inclusion_sentiment_score,Text-derived sentiment score on diversity and inclusion,VECTOR,USA,TOP3000,1,0.6246,,,2026-07-16T15:20:39,possible_direction=sentiment,data derived diversity diversity_inclusion_sentiment_score employee inclusion other other567 possible_direction review score sentiment text
other567,Employee Review Data,Other,employment_duration_years,employment_duration_years,Number of years the reviewer worked at the company,VECTOR,USA,TOP3000,1,0.6245,,,2026-07-16T15:20:39,possible_direction=unknown,at company data employee employment_duration_years number other other567 possible_direction review reviewer unknown worked years
other567,Employee Review Data,Other,innovation_technology_sentiment_score,innovation_technology_sentiment_score,Model-derived sentiment score for innovation and technology discussed in the review text,VECTOR,USA,TOP3000,1,0.6246,,,2026-07-16T15:20:39,possible_direction=sentiment,data derived discussed employee innovation innovation_technology_sentiment_score model other other567 possible_direction review score sentiment technology text
other567,Employee Review Data,Other,leadership_sentiment_score,leadership_sentiment_score,Model-derived sentiment score related to management,VECTOR,USA,TOP3000,1,0.6246,,,2026-07-16T15:20:39,possible_direction=sentiment,data derived employee leadership_sentiment_score management model other other567 possible_direction related review score sentiment
other567,Employee Review Data,Other,mentorship_sentiment_score,mentorship_sentiment_score,Text-derived mentorship sentiment score,VECTOR,USA,TOP3000,1,0.6246,,,2026-07-16T15:20:39,possible_direction=sentiment,data derived employee mentorship mentorship_sentiment_score other other567 possible_direction review score sentiment text
other567,Employee Review Data,Other,negative_feedback_text,negative_feedback_text,Cons/negative comments text provided by the reviewer,VECTOR,USA,TOP3000,1,0.6246,,,2026-07-16T15:20:39,possible_direction=unknown,by comments cons data employee negative negative_feedback_text other other567 possible_direction provided review reviewer text unknown
other567,Employee Review Data,Other,onboarding_sentiment_score,onboarding_sentiment_score,Model-derived sentiment score about onboarding experiences,VECTOR,USA,TOP3000,1,0.6246,,,2026-07-16T15:20:39,possible_direction=sentiment,about data derived employee experiences model onboarding onboarding_sentiment_score other other567 possible_direction review score sentiment
other567,Employee Review Data,Other,oth567_deltaasm_391,oth567_deltaasm_391,MSA of position,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,data employee msa oth567_deltaasm_391 other other567 position possible_direction review unknown
other567,Employee Review Data,Other,oth567_deltaatlas_month,oth567_deltaatlas_month,The month and year of the position (At MCD level we have converted to date so added {dd} to month field,VECTOR,USA,TOP3000,1,0.5079,,,2026-07-16T15:20:39,possible_direction=unknown,added at converted data date dd employee field have level mcd month oth567_deltaatlas_month other other567 position possible_direction review so unknown we year
other567,Employee Review Data,Other,oth567_deltaatlas_month_382,oth567_deltaatlas_month_382,The month and year of the position (At MCD level we have converted to date so added {dd} to month field,VECTOR,USA,TOP3000,1,0.5833,,,2026-07-16T15:20:39,possible_direction=unknown,added at converted data date dd employee field have level mcd month oth567_deltaatlas_month_382 other other567 position possible_direction review so unknown we year
other567,Employee Review Data,Other,oth567_deltacountry_436,oth567_deltacountry_436,The name of the country,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,country data employee name oth567_deltacountry_436 other other567 possible_direction review unknown
other567,Employee Review Data,Other,oth567_deltajob_category_411,oth567_deltajob_category_411,Aggregated new position role with 7 discrete levels,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,aggregated data discrete employee levels new oth567_deltajob_category_411 other other567 position possible_direction review role unknown
other567,Employee Review Data,Other,oth567_deltaprimary_city_360,oth567_deltaprimary_city_360,City,VECTOR,USA,TOP3000,1,0.5833,,,2026-07-16T15:20:39,possible_direction=unknown,city data employee oth567_deltaprimary_city_360 other other567 possible_direction review unknown
other567,Employee Review Data,Other,oth567_deltaprimary_country_367,oth567_deltaprimary_country_367,Country,VECTOR,USA,TOP3000,1,0.5833,,,2026-07-16T15:20:39,possible_direction=unknown,country data employee oth567_deltaprimary_country_367 other other567 possible_direction review unknown
other567,Employee Review Data,Other,oth567_deltaprimary_exchange_388,oth567_deltaprimary_exchange_388,Exchange Name,VECTOR,USA,TOP3000,1,0.5833,,,2026-07-16T15:20:39,possible_direction=unknown,data employee exchange name oth567_deltaprimary_exchange_388 other other567 possible_direction review unknown
other567,Employee Review Data,Other,oth567_deltaprimary_gvkey_369,oth567_deltaprimary_gvkey_369,gv_key,VECTOR,USA,TOP3000,1,0.5833,,,2026-07-16T15:20:39,possible_direction=unknown,data employee gv_key oth567_deltaprimary_gvkey_369 other other567 possible_direction review unknown
other567,Employee Review Data,Other,oth567_deltaprimary_isin_371,oth567_deltaprimary_isin_371,ISIN code,VECTOR,USA,TOP3000,1,0.5833,,,2026-07-16T15:20:39,possible_direction=unknown,code data employee isin oth567_deltaprimary_isin_371 other other567 possible_direction review unknown
other567,Employee Review Data,Other,oth567_deltaprimary_naics_368,oth567_deltaprimary_naics_368,Naics Code,VECTOR,USA,TOP3000,1,0.5833,,,2026-07-16T15:20:39,possible_direction=unknown,code data employee naics oth567_deltaprimary_naics_368 other other567 possible_direction review unknown
other567,Employee Review Data,Other,oth567_deltaprimary_sedol_389,oth567_deltaprimary_sedol_389,sedol,VECTOR,USA,TOP3000,1,0.5833,,,2026-07-16T15:20:39,possible_direction=unknown,data employee oth567_deltaprimary_sedol_389 other other567 possible_direction review sedol unknown
other567,Employee Review Data,Other,oth567_deltaprimary_sic_377,oth567_deltaprimary_sic_377,sic,VECTOR,USA,TOP3000,1,0.5833,,,2026-07-16T15:20:39,possible_direction=unknown,data employee oth567_deltaprimary_sic_377 other other567 possible_direction review sic unknown
other567,Employee Review Data,Other,oth567_deltaprimary_state_385,oth567_deltaprimary_state_385,State,VECTOR,USA,TOP3000,1,0.5833,,,2026-07-16T15:20:39,possible_direction=unknown,data employee oth567_deltaprimary_state_385 other other567 possible_direction review state unknown
other567,Employee Review Data,Other,oth567_deltaprimary_ticker_375,oth567_deltaprimary_ticker_375,ticker,VECTOR,USA,TOP3000,1,0.5833,,,2026-07-16T15:20:39,possible_direction=unknown,data employee oth567_deltaprimary_ticker_375 other other567 possible_direction review ticker unknown
other567,Employee Review Data,Other,oth567_deltaregion_422,oth567_deltaregion_422,This refers to the region,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,data employee oth567_deltaregion_422 other other567 possible_direction refers region review this unknown
other567,Employee Review Data,Other,oth567_deltareview_advice_420,oth567_deltareview_advice_420,reviewer?s advice to management,VECTOR,USA,TOP3000,1,0.29,,,2026-07-16T15:20:39,possible_direction=unknown,advice data employee management oth567_deltareview_advice_420 other other567 possible_direction review reviewer unknown
other567,Employee Review Data,Other,oth567_deltareview_cons_396,oth567_deltareview_cons_396,negative review of company,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,company data employee negative oth567_deltareview_cons_396 other other567 possible_direction review unknown
other567,Employee Review Data,Other,oth567_deltareview_count_helpful_421,oth567_deltareview_count_helpful_421,number of users who found the review helpful,VECTOR,USA,TOP3000,1,0.3117,,,2026-07-16T15:20:39,possible_direction=unknown,data employee found helpful number oth567_deltareview_count_helpful_421 other other567 possible_direction review unknown users who
other567,Employee Review Data,Other,oth567_deltareview_featured_431,oth567_deltareview_featured_431,indicates whether review is featured on company page,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,company data employee featured indicates is oth567_deltareview_featured_431 other other567 page possible_direction review unknown whether
other567,Employee Review Data,Other,oth567_deltareview_iscovid19_423,oth567_deltareview_iscovid19_423,indicates whether review mentions the covid19 pandemic,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,covid19 data employee indicates mentions oth567_deltareview_iscovid19_423 other other567 pandemic possible_direction review unknown whether
other567,Employee Review Data,Other,oth567_deltareview_pros_406,oth567_deltareview_pros_406,positive review of company,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,company data employee oth567_deltareview_pros_406 other other567 positive possible_direction review unknown
other567,Employee Review Data,Other,oth567_deltareviewer_current_job_402,oth567_deltareviewer_current_job_402,indicates whether the reviewer is a current or former employee,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,current data employee former indicates is oth567_deltareviewer_current_job_402 other other567 possible_direction review reviewer unknown whether
other567,Employee Review Data,Other,oth567_deltareviewer_employment_status_407,oth567_deltareviewer_employment_status_407,indicates employment type of reviewer (freelance,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,data employee employment freelance indicates oth567_deltareviewer_employment_status_407 other other567 possible_direction review reviewer type unknown
other567,Employee Review Data,Other,oth567_deltareviewer_length_of_employment_430,oth567_deltareviewer_length_of_employment_430,number of years the reviewer worked at the company,VECTOR,USA,TOP3000,1,0.3087,,,2026-07-16T15:20:39,possible_direction=unknown,at company data employee number oth567_deltareviewer_length_of_employment_430 other other567 possible_direction review reviewer unknown worked years
other567,Employee Review Data,Other,oth567_deltarole_k50_408,oth567_deltarole_k50_408,Aggregated previous position role with 50 discrete levels,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,50 aggregated data discrete employee levels oth567_deltarole_k50_408 other other567 position possible_direction previous review role unknown
other567,Employee Review Data,Other,oth567_deltascore_career_advancement_410,oth567_deltascore_career_advancement_410,Score for career advancement,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,advancement career data employee oth567_deltascore_career_advancement_410 other other567 possible_direction review score unknown
other567,Employee Review Data,Other,oth567_deltascore_company_size_432,oth567_deltascore_company_size_432,Company size score,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,company data employee oth567_deltascore_company_size_432 other other567 possible_direction review score size unknown
other567,Employee Review Data,Other,oth567_deltascore_compensation_425,oth567_deltascore_compensation_425,Compensation score,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,compensation data employee oth567_deltascore_compensation_425 other other567 possible_direction review score unknown
other567,Employee Review Data,Other,oth567_deltascore_coworkers_416,oth567_deltascore_coworkers_416,Score of coworkers,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,coworkers data employee oth567_deltascore_coworkers_416 other other567 possible_direction review score unknown
other567,Employee Review Data,Other,oth567_deltascore_culture_433,oth567_deltascore_culture_433,Culture score,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,culture data employee oth567_deltascore_culture_433 other other567 possible_direction review score unknown
other567,Employee Review Data,Other,oth567_deltascore_diversity_and_inclusion_427,oth567_deltascore_diversity_and_inclusion_427,Score for diversity and inclusion,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,data diversity employee inclusion oth567_deltascore_diversity_and_inclusion_427 other other567 possible_direction review score unknown
other567,Employee Review Data,Other,oth567_deltascore_innovation_technology_414,oth567_deltascore_innovation_technology_414,score_innovation_technology,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,data employee oth567_deltascore_innovation_technology_414 other other567 possible_direction review score_innovation_technology unknown
other567,Employee Review Data,Other,oth567_deltascore_management_393,oth567_deltascore_management_393,Management score,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,data employee management oth567_deltascore_management_393 other other567 possible_direction review score unknown
other567,Employee Review Data,Other,oth567_deltascore_mentorship_415,oth567_deltascore_mentorship_415,Mentorship score,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,data employee mentorship oth567_deltascore_mentorship_415 other other567 possible_direction review score unknown
other567,Employee Review Data,Other,oth567_deltascore_onboarding_400,oth567_deltascore_onboarding_400,Onboarding scores,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,data employee onboarding oth567_deltascore_onboarding_400 other other567 possible_direction review scores unknown
other567,Employee Review Data,Other,oth567_deltascore_perks_397,oth567_deltascore_perks_397,Score for perks,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,data employee oth567_deltascore_perks_397 other other567 perks possible_direction review score unknown
other567,Employee Review Data,Other,oth567_deltascore_remote_work_434,oth567_deltascore_remote_work_434,Remote work scores,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,data employee oth567_deltascore_remote_work_434 other other567 possible_direction remote review scores unknown work
other567,Employee Review Data,Other,oth567_deltascore_work_life_balance_399,oth567_deltascore_work_life_balance_399,Score of work life balance,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=fundamental,balance data employee fundamental life oth567_deltascore_work_life_balance_399 other other567 possible_direction review score work
other567,Employee Review Data,Other,oth567_deltastate_417,oth567_deltastate_417,state of position,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,data employee oth567_deltastate_417 other other567 position possible_direction review state unknown
other567,Employee Review Data,Other,oth567_individual_deltaatlas_unit_name_403,oth567_individual_deltaatlas_unit_name_403,Atlas unit name,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,atlas data employee name oth567_individual_deltaatlas_unit_name_403 other other567 possible_direction review unit unknown
other567,Employee Review Data,Other,oth567_individual_deltarating_business_outlook_392,oth567_individual_deltarating_business_outlook_392,business outlook rating (positive,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,business data employee oth567_individual_deltarating_business_outlook_392 other other567 outlook positive possible_direction rating review unknown
other567,Employee Review Data,Other,oth567_individual_deltarating_career_opportunities_426,oth567_individual_deltarating_career_opportunities_426,rating of career opportunities (1 to 5,VECTOR,USA,TOP3000,1,0.3053,,,2026-07-16T15:20:39,possible_direction=unknown,career data employee opportunities oth567_individual_deltarating_career_opportunities_426 other other567 possible_direction rating review unknown
other567,Employee Review Data,Other,oth567_individual_deltarating_ceo_409,oth567_individual_deltarating_ceo_409,approval rating of the CEO (approve,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,approval approve ceo data employee oth567_individual_deltarating_ceo_409 other other567 possible_direction rating review unknown
other567,Employee Review Data,Other,oth567_individual_deltarating_compensation_and_benefits_419,oth567_individual_deltarating_compensation_and_benefits_419,rating of employee compensation and benefits (1 to 5,VECTOR,USA,TOP3000,1,0.3057,,,2026-07-16T15:20:39,possible_direction=unknown,benefits compensation data employee oth567_individual_deltarating_compensation_and_benefits_419 other other567 possible_direction rating review unknown
other567,Employee Review Data,Other,oth567_individual_deltarating_culture_and_values_405,oth567_individual_deltarating_culture_and_values_405,rating of company culture and values (integer values 1 to 5,VECTOR,USA,TOP3000,1,0.3047,,,2026-07-16T15:20:39,possible_direction=unknown,company culture data employee integer oth567_individual_deltarating_culture_and_values_405 other other567 possible_direction rating review unknown values
other567,Employee Review Data,Other,oth567_individual_deltarating_diversity_and_inclusion_412,oth567_individual_deltarating_diversity_and_inclusion_412,rating of company diversity and inclusion (integer values 1 to 5,VECTOR,USA,TOP3000,1,0.297,,,2026-07-16T15:20:39,possible_direction=unknown,company data diversity employee inclusion integer oth567_individual_deltarating_diversity_and_inclusion_412 other other567 possible_direction rating review unknown values
other567,Employee Review Data,Other,oth567_individual_deltarating_overall_435,oth567_individual_deltarating_overall_435,overall rating of company (integer values 1 to 5,VECTOR,USA,TOP3000,1,0.312,,,2026-07-16T15:20:39,possible_direction=unknown,company data employee integer oth567_individual_deltarating_overall_435 other other567 overall possible_direction rating review unknown values
