dataset_id,dataset_name,dataset_category,field_id,field_name,description,field_type,region,universe,delay,coverage,user_permission,permission_level,last_seen,notes,keywords
news92,Standardized Financial News Categorization,News,mws92_bbgnews_confidence,mws92_bbgnews_confidence,"Model confidence that the assigned category is correct, expressed as a percentage from 0 to 100",VECTOR,USA,TOP3000,1,1.0,,,2026-07-16T15:20:39,possible_direction=sentiment,100 as assigned categorization category confidence correct expressed financial from is model mws92_bbgnews_confidence news news92 percentage possible_direction sentiment standardized that
news92,Standardized Financial News Categorization,News,mws92_bbgnews_score_m1,mws92_bbgnews_score_m1,Sentiment Score based on Model 1 evaluation of given news item,VECTOR,USA,TOP3000,1,1.0,,,2026-07-16T15:20:39,possible_direction=sentiment,based categorization evaluation financial given item model mws92_bbgnews_score_m1 news news92 possible_direction score sentiment standardized
news92,Standardized Financial News Categorization,News,mws92_bbgnews_score_m2,mws92_bbgnews_score_m2,Sentiment score based on Model 2 evaluation of given news item,VECTOR,USA,TOP3000,1,1.0,,,2026-07-16T15:20:39,possible_direction=sentiment,based categorization evaluation financial given item model mws92_bbgnews_score_m2 news news92 possible_direction score sentiment standardized
news92,Standardized Financial News Categorization,News,mws92_bbgnews_score_m3,mws92_bbgnews_score_m3,Sentiment score based on Model 3 evaluation of given news item,VECTOR,USA,TOP3000,1,1.0,,,2026-07-16T15:20:39,possible_direction=sentiment,based categorization evaluation financial given item model mws92_bbgnews_score_m3 news news92 possible_direction score sentiment standardized
news92,Standardized Financial News Categorization,News,mws92_bbgnews_score_m4,mws92_bbgnews_score_m4,Sentiment score based on Model 4 evaluation of given news item.,VECTOR,USA,TOP3000,1,1.0,,,2026-07-16T15:20:39,possible_direction=sentiment,based categorization evaluation financial given item model mws92_bbgnews_score_m4 news news92 possible_direction score sentiment standardized
news92,Standardized Financial News Categorization,News,mws92_bbgnews_score_m5,mws92_bbgnews_score_m5,"Bounded continuous sentiment score in [-1, 1] for the headline; higher means more positive and suitable for aggregation",VECTOR,USA,TOP3000,1,1.0,,,2026-07-16T15:20:39,possible_direction=sentiment,aggregation bounded categorization continuous financial headline higher means more mws92_bbgnews_score_m5 news news92 positive possible_direction score sentiment standardized suitable
news92,Standardized Financial News Categorization,News,mws92_benzinga_news_confidence,mws92_benzinga_news_confidence,The likelihood that the specified news article is part of this category (in %),VECTOR,USA,TOP3000,1,0.9897,,,2026-07-16T15:20:39,possible_direction=sentiment,article categorization category financial is likelihood mws92_benzinga_news_confidence news news92 part possible_direction sentiment specified standardized that this
news92,Standardized Financial News Categorization,News,mws92_benzinga_news_score_m1,mws92_benzinga_news_score_m1,Sentiment Score based on Model 1 evaluation of given news item,VECTOR,USA,TOP3000,1,0.7288,,,2026-07-16T15:20:39,possible_direction=sentiment,based categorization evaluation financial given item model mws92_benzinga_news_score_m1 news news92 possible_direction score sentiment standardized
news92,Standardized Financial News Categorization,News,mws92_benzinga_news_score_m2,mws92_benzinga_news_score_m2,Sentiment Score based on Model 2 evaluation of given news item,VECTOR,USA,TOP3000,1,0.7974,,,2026-07-16T15:20:39,possible_direction=sentiment,based categorization evaluation financial given item model mws92_benzinga_news_score_m2 news news92 possible_direction score sentiment standardized
news92,Standardized Financial News Categorization,News,mws92_benzinga_news_score_m3,mws92_benzinga_news_score_m3,Sentiment score based on Model 3 evaluation of given news item,VECTOR,USA,TOP3000,1,0.8199,,,2026-07-16T15:20:39,possible_direction=sentiment,based categorization evaluation financial given item model mws92_benzinga_news_score_m3 news news92 possible_direction score sentiment standardized
