"dataset_id","dataset_name","dataset_category","field_id","field_name","description","field_type","region","universe","delay","coverage","user_permission","permission_level","last_seen","notes"
"event_return_model","Deep Learning Event Return Prediction","News","earnings_bin_label1","earnings_bin_label1","Indicator for whether the earnings event falls into the first bin or category.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=fundamental"
"event_return_model","Deep Learning Event Return Prediction","News","news_relevance_score_2","news_relevance_score_2","Score indicating the relevance of news items to a stock or entity.","MATRIX","USA","TOP3000","1","0.9424","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin1_10d_img_news","prob_rank_bin1_10d_img_news","Continuous regression output (unbounded float) predicting 10-day forward return based on newscount image data; must be winsorized before use","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin1_20d_img_news","prob_rank_bin1_20d_img_news","Continuous regression output representing 20-day forward predicted return based on newscount image data; must be winsorized before use, not a quantile","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin1_5d_img_news","prob_rank_bin1_5d_img_news","Continuous regression output, unbounded predicted forward 5-day return derived from news count image input; must be winsorized before use","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin2_label0_10d_img_news","prob_rank_bin2_label0_10d_img_news","Probability assigned to label 0 in the 2-quantile ranking for 10-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin2_label0_20d_img_news","prob_rank_bin2_label0_20d_img_news","Probability assigned to label 0 in the 2-quantile ranking for 20-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin2_label0_5d_img_news","prob_rank_bin2_label0_5d_img_news","Probability assigned to label 0 in the 2-quantile ranking for 5-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin2_label1_10d_img_news","prob_rank_bin2_label1_10d_img_news","Probability assigned to label 1 in the 2-quantile ranking for 10-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin2_label1_20d_img_news","prob_rank_bin2_label1_20d_img_news","Probability assigned to label 1 in the 2-quantile ranking for 20-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin2_label1_5d_img_news","prob_rank_bin2_label1_5d_img_news","Probability assigned to label 1 in the 2-quantile ranking for 5-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin3_label0_10d_img_news","prob_rank_bin3_label0_10d_img_news","Probability assigned to label 0 in the 3-quantile ranking for 10-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin3_label0_20d_img_news","prob_rank_bin3_label0_20d_img_news","Probability assigned to label 0 in the 3-quantile ranking for 20-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin3_label0_5d_img_news","prob_rank_bin3_label0_5d_img_news","Probability assigned to label 0 in the 3-quantile ranking for 5-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin3_label1_10d_img_news","prob_rank_bin3_label1_10d_img_news","Probability assigned to label 1 in the 3-quantile ranking for 10-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin3_label1_20d_img_news","prob_rank_bin3_label1_20d_img_news","Probability assigned to label 1 in the 3-quantile ranking for 20-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin3_label1_5d_img_news","prob_rank_bin3_label1_5d_img_news","Probability assigned to label 1 in the 3-quantile ranking for 5-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin3_label2_10d_img_news","prob_rank_bin3_label2_10d_img_news","Probability assigned to label 2 in the 3-quantile ranking for 10-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin3_label2_20d_img_news","prob_rank_bin3_label2_20d_img_news","Probability assigned to label 2 in the 3-quantile ranking for 20-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin3_label2_5d_img_news","prob_rank_bin3_label2_5d_img_news","Probability assigned to label 2 in the 3-quantile ranking for 5-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin4_label0_10d_img_news","prob_rank_bin4_label0_10d_img_news","Probability assigned to label 0 in the 4-quantile ranking for 10-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin4_label0_20d_img_news","prob_rank_bin4_label0_20d_img_news","Probability assigned to label 0 in the 4-quantile ranking for 20-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin4_label0_5d_img_news","prob_rank_bin4_label0_5d_img_news","Probability assigned to label 0 in the 4-quantile ranking for 5-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin4_label1_10d_img_news","prob_rank_bin4_label1_10d_img_news","Probability assigned to label 1 in the 4-quantile ranking for 10-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin4_label1_20d_img_news","prob_rank_bin4_label1_20d_img_news","Probability assigned to label 1 in the 4-quantile ranking for 20-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin4_label1_5d_img_news","prob_rank_bin4_label1_5d_img_news","Probability assigned to label 1 in the 4-quantile ranking for 5-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin4_label2_10d_img_news","prob_rank_bin4_label2_10d_img_news","Probability assigned to label 2 in the 4-quantile ranking for 10-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin4_label2_20d_img_news","prob_rank_bin4_label2_20d_img_news","Probability assigned to label 2 in the 4-quantile ranking for 20-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin4_label2_5d_img_news","prob_rank_bin4_label2_5d_img_news","Probability assigned to label 2 in the 4-quantile ranking for 5-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin4_label3_10d_img_news","prob_rank_bin4_label3_10d_img_news","Probability assigned to label 3 in the 4-quantile ranking for 10-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin4_label3_20d_img_news","prob_rank_bin4_label3_20d_img_news","Probability assigned to label 3 in the 4-quantile ranking for 20-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin4_label3_5d_img_news","prob_rank_bin4_label3_5d_img_news","Probability assigned to label 3 in the 4-quantile ranking for 5-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin5_label0_10d_img_news","prob_rank_bin5_label0_10d_img_news","Probability assigned to label 0 in the 5-quantile ranking for 10-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin5_label0_20d_img_news","prob_rank_bin5_label0_20d_img_news","Probability assigned to label 0 in the 5-quantile ranking for 20-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin5_label0_5d_img_news","prob_rank_bin5_label0_5d_img_news","Probability assigned to label 0 in the 5-quantile ranking for 5-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
"event_return_model","Deep Learning Event Return Prediction","News","prob_rank_bin5_label1_10d_img_news","prob_rank_bin5_label1_10d_img_news","Probability assigned to label 1 in the 5-quantile ranking for 10-day image-based news count.","MATRIX","USA","TOP3000","1","1.0","","","2026-07-16T15:20:39","possible_direction=sentiment"
