"dataset_id","dataset_name","dataset_category","field_id","field_name","description","field_type","region","universe","delay","coverage","user_permission","permission_level","last_seen","notes"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_bps_coveredby","anl44_2_bps_coveredby","bps coveredby","VECTOR","USA","TOP3000","1","0.7856","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_bps_lastactccy","anl44_2_bps_lastactccy","Currency code (ISO 4217) for the last known estimate value","VECTOR","USA","TOP3000","1","0.759","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_bps_lastactvalue","anl44_2_bps_lastactvalue","Last known estimate value before this event, often the prior published value","VECTOR","USA","TOP3000","1","0.7178","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_bps_prevalue","anl44_2_bps_prevalue","Previous estimate value before the current revision/change","VECTOR","USA","TOP3000","1","0.7559","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_bps_value","anl44_2_bps_value","Current estimate value for Book Value Per Share from this event","VECTOR","USA","TOP3000","1","0.7856","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_capex_coveredby","anl44_2_capex_coveredby","Identifier for the regime or coverage for the CAPEX estimate event","VECTOR","USA","TOP3000","1","0.7917","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_capex_lastactccy","anl44_2_capex_lastactccy","Currency code of the last CAPEX estimate value (ISO 4217)","VECTOR","USA","TOP3000","1","0.7619","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_capex_lastactvalue","anl44_2_capex_lastactvalue","Most recent prior CAPEX estimate value before the current event","VECTOR","USA","TOP3000","1","0.7266","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_capex_prevalue","anl44_2_capex_prevalue","Previous CAPEX estimate value before the current revision","VECTOR","USA","TOP3000","1","0.7576","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_capex_value","anl44_2_capex_value","Current CAPEX estimate value for the event","VECTOR","USA","TOP3000","1","0.7917","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_cfps_coveredby","anl44_2_cfps_coveredby","cfps coveredby","VECTOR","USA","TOP3000","1","0.6762","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_cfps_lastactccy","anl44_2_cfps_lastactccy","Currency code for the last known CFPS estimate","VECTOR","USA","TOP3000","1","0.6498","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_cfps_lastactvalue","anl44_2_cfps_lastactvalue","Last known CFPS estimate value before the current event","VECTOR","USA","TOP3000","1","0.6029","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_cfps_prevalue","anl44_2_cfps_prevalue","Previous estimate value immediately before the current revision event","VECTOR","USA","TOP3000","1","0.6514","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_cfps_value","anl44_2_cfps_value","Current analyst estimate value for Cash Flow Per Share","VECTOR","USA","TOP3000","1","0.6762","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_dps_coveredby","anl44_2_dps_coveredby","Identifier indicating which regime or policy covers the DPS estimate event","VECTOR","USA","TOP3000","1","0.7805","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_dps_lastactccy","anl44_2_dps_lastactccy","Currency code of the last reported DPS value, in ISO 4217 format","VECTOR","USA","TOP3000","1","0.7562","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_dps_lastactvalue","anl44_2_dps_lastactvalue","Previous or last reported value for DPS before the current event","VECTOR","USA","TOP3000","1","0.6987","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_dps_prevalue","anl44_2_dps_prevalue","Previous DPS estimate value before the current revision/event","VECTOR","USA","TOP3000","1","0.6103","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_dps_value","anl44_2_dps_value","Current estimate value reported for Dividends Per Share (DPS)","VECTOR","USA","TOP3000","1","0.7805","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_ebit_coveredby","anl44_2_ebit_coveredby","String indicating regime or coverage regime; helps track which regime the event/estimate belongs to","VECTOR","USA","TOP3000","1","0.9402","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_ebit_lastactccy","anl44_2_ebit_lastactccy","Currency code for the last known EBIT estimate (ISO 4217 format)","VECTOR","USA","TOP3000","1","0.9138","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_ebit_lastactvalue","anl44_2_ebit_lastactvalue","Most recent EBIT estimate before the current event, often prior published or final value","VECTOR","USA","TOP3000","1","0.8905","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_ebit_prevalue","anl44_2_ebit_prevalue","Previous EBIT estimate value directly before the current event, useful for measuring revision size","VECTOR","USA","TOP3000","1","0.9303","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_ebit_value","anl44_2_ebit_value","Current estimated value of EBIT","VECTOR","USA","TOP3000","1","0.9402","","","2026-07-16T15:20:39","possible_direction=analyst"
"analyst44","Integrated Broker Estimates","Analyst","anl44_2_ebitda_coveredby","anl44_2_ebitda_coveredby","String identifier indicating the coverage regime or regime status for the estimate event","VECTOR","USA","TOP3000","1","0.8453","","","2026-07-16T15:20:39","possible_direction=analyst"
